gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
t0000,1,1,CHR_THIS,These settings are for checking mob placement during day/evening/night. Remove these once they are no longer needed.,These settings are for checking mob placement<br/>during day/evening/night. Remove these once they<br/>are no longer needed.,CHR_THIS,昼・夕・夜のモブ配置確認用です。 ※不要になりましたら削除をお願いいたします。,昼・夕・夜のモブ配置確認用です。<br/>※不要になりましたら削除をお願いいたします。,,
t0000,47,895,Walter the Skinny Wolf,"Damn, Arkride. Why you gotta be like that?","Damn, Arkride. Why you gotta be like that?",痩せ狼ヴァルター,やれやれ、嫌われたモンだ。,やれやれ、嫌われたモンだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0113_out.webp""/>"
t0000,47,896,Walter the Skinny Wolf,"I thought you took jobs from anyone, so why're you givin' me the cold shoulder?","I thought you took jobs from anyone, so why're you<br/>givin' me the cold shoulder?",痩せ狼ヴァルター,他のナンバーにはたまに 融通してるって聞いたんだがなァ？,他のナンバーにはたまに<br/>融通してるって聞いたんだがなァ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0113_out.webp""/>"
t0000,47,897,Van,'Cause you're an asshole.,'Cause you're an asshole.,ヴァン,ハッ…… 相手を選んでるってだけだ。,ハッ……<br/>相手を選んでるってだけだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,47,898,Van,"Oh, and you can forget about that apology. I got my replacement, so we're square.","Oh, and you can forget about that apology. I got my<br/>replacement, so we're square.",ヴァン,あの時の詫びも必要ねえ。 一応、代わり</B>は受け取ったからな。,あの時の詫びも必要ねえ。<br/>一応、<B>代わり</B>は受け取ったからな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,47,899,Van,But bein' square and goin' back to square one ain't the same thing. You not only burned this bridge—you demolished it. Literally.,But bein' square and goin' back to square one ain't the<br/>same thing. You not only burned this bridge—you<br/>demolished it. Literally.,ヴァン,だが許せる事と許せねえ事がある。 ──それだけのことさ。,だが許せる事と許せねえ事がある。<br/>──それだけのことさ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,47,900,Walter the Skinny Wolf,Heheh. Pups like you are a rare breed. I think I'll keep hounding you until you change your mind—or until I wear you down. Whichever comes first.,Heheh. Pups like you are a rare breed. I think I'll<br/>keep hounding you until you change your mind—or<br/>until I wear you down. Whichever comes first.,痩せ狼ヴァルター,クク、てめえみたいなのは貴重だ。 気が変わるのを気長に待つさ。,クク、てめえみたいなのは貴重だ。<br/>気が変わるのを気長に待つさ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0113_out.webp""/>"
t0000,47,901,Walter the Skinny Wolf,"Oh, and as for what I came here for...","Oh, and as for what I came here for...",痩せ狼ヴァルター,ところで野暮用の話だが──,ところで野暮用の話だが──,,"<img class=""itp-kuro"" src=""itp/11/avfc0113_out.webp""/>"
t0000,47,902,Walter the Skinny Wolf,...I'm lookin' for a wild mutt who's been let off his leash—a guy with mint green hair. Ring any bells?,...I'm lookin' for a wild mutt who's been let off his<br/>leash—a guy with mint green hair. Ring any bells?,痩せ狼ヴァルター,──若造を見なかったか？ ナヨっとした、ミント髪のヤツだ。,──若造を見なかったか？<br/>ナヨっとした、ミント髪のヤツだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0113_out.webp""/>"
t0000,47,903,Walter the Skinny Wolf,"I'll take that silence as a yes. So he's in the village, then?","I'll take that silence as a yes. So he's in the<br/>village, then?",痩せ狼ヴァルター,なるほど、この村で見たわけか。,なるほど、この村で見たわけか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0113_out.webp""/>"
t0000,47,904,Ferry,...,...,フェリ,……っ…………,……っ…………,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,47,905,Agnes,...,...,アニエス,………………………………,………………………………,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,47,906,Van,"I won't confirm or deny. I'm curious, though. Why're you after him?","I won't confirm or deny. I'm curious, though.<br/>Why're you after him?",ヴァン,チッ…… 答えるつもりはねえが──何者だ？,チッ……<br/>答えるつもりはねえが──何者だ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,47,907,Walter the Skinny Wolf,"Oh, we're just playing a little game of hide and seek. That's all.","Oh, we're just playing a little game of hide and seek.<br/>That's all.",痩せ狼ヴァルター,クク、ちょっとした 追いかけっこ</B>をしている最中でなァ。,クク、ちょっとした<br/><B>追いかけっこ</B>をしている最中でなァ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0113_out.webp""/>"
t0000,47,908,Walter the Skinny Wolf,"I'm not in any rush, though. I think I'll chill here for tonight.","I'm not in any rush, though. I think I'll chill here<br/>for tonight.",痩せ狼ヴァルター,──まあ急ぐ用でもねぇ、 俺も今夜はこの宿でゆっくりするか。,──まあ急ぐ用でもねぇ、<br/>俺も今夜はこの宿でゆっくりするか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0113_out.webp""/>"
t0000,47,909,Walter the Skinny Wolf,"I'll stay out of your hair, but remember, I'm always happy to lend a helping hand. Just throwin' it out there.","I'll stay out of your hair, but remember, I'm always<br/>happy to lend a helping hand. Just throwin' it<br/>out there.",痩せ狼ヴァルター,てめえらの邪魔をするつもりもねえ…… 何なら手を貸すぜ？,てめえらの邪魔をするつもりもねえ……<br/>何なら手を貸すぜ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0113_out.webp""/>"
t0000,47,910,Van,GET. OUT.,GET. OUT.,ヴァン,いらねえっつの！,いらねえっつの！,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,47,911,Van,Whew...,Whew...,ヴァン,……はああああっ………,……はああああっ………,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,47,912,Ferry,...,...,フェリ,……っっ………,……っっ………,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,47,913,Agnes,Feri! Are you all right?!,Feri! Are you all right?!,アニエス,フェ、フェリちゃん……！？,フェ、フェリちゃん……！？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,47,914,Ferry,"Y-Yeah, I'm fine... That was just...really intense.","Y-Yeah, I'm fine... That was just...really intense.",フェリ,だ、大丈夫です…… ……ちょっと気が抜けただけで。,だ、大丈夫です……<br/>……ちょっと気が抜けただけで。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,47,915,Ferry,"Who was that guy, Van? He was terrifying...","Who was that guy, Van? He was terrifying...",フェリ,あの、ヴァンさん。 今の恐ろしい人はいったい……？,あの、ヴァンさん。<br/>今の恐ろしい人はいったい……？,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,47,916,Van,"You're, uh, better off not knowing. And that goes double for you, Agnès.","You're, uh, better off not knowing. And that goes<br/>double for you, Agnès.",ヴァン,あー……知らない方が身のためだ。 特にアニエス、お前なんかはな。,あー……知らない方が身のためだ。<br/>特にアニエス、お前なんかはな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,47,917,Agnes,I'm guessing he's another person from the criminal underworld?,I'm guessing he's another person from the<br/>criminal underworld?,アニエス,それって…… 裏の世界の人っていう事ですよね？,それって……<br/>裏の世界の人っていう事ですよね？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,47,918,Van,"In a way, yeah. He's got the bite to back up his bark, so steer clear of him.","In a way, yeah. He's got the bite to back up his bark,<br/>so steer clear of him.",ヴァン,裏も裏、一番ヤバイ手合いだ。,裏も裏、一番ヤバイ手合いだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,47,919,Van,I don't envy that self-proclaimed bohemian. He must be in some deep shit if he's the Direwolf's next prey.,I don't envy that self-proclaimed bohemian. He must<br/>be in some deep shit if he's the Direwolf's next prey.,ヴァン,あの若造、何をしたか知らねえが 《痩せ狼》に追われてるとは……,あの若造、何をしたか知らねえが<br/>《痩せ狼》に追われてるとは……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,47,920,Van,"If that guy knows what's good for him, he'll drop everything and run for the hills.","If that guy knows what's good for him, he'll drop<br/>everything and run for the hills.",ヴァン,今ごろケツまくって 村から逃げてるかもしれねえな。,今ごろケツまくって<br/>村から逃げてるかもしれねえな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,47,921,Ferry,I'd probably turn tail if I was in his shoes. I'm staying faaar away from that bloodthirsty bloodhound.,I'd probably turn tail if I was in his shoes. I'm staying<br/>faaar away from that bloodthirsty bloodhound.,フェリ,……かもしれません。 死をもたらす獣が迫ってるなら。,……かもしれません。<br/>死をもたらす獣が迫ってるなら。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,47,922,Agnes,Ditto.,Ditto.,アニエス,あ、あはは……,あ、あはは……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,47,923,Agnes,(Hmm... I'm beginning to wonder if that guy really is a 'bohemian'...),(Hmm... I'm beginning to wonder if that guy really is<br/>a 'bohemian'...),アニエス,（そうなるとあの人の   旅行者という肩書きも……？）,（そうなるとあの人の<br/>  旅行者という肩書きも……？）,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,47,924,Van,"All right. It's almost seven, which means dinner should be ready by now.","All right. It's almost seven, which means dinner<br/>should be ready by now.",ヴァン,──ま、危険なオッサンだが とりあえずは放置しといていい。,──ま、危険なオッサンだが<br/>とりあえずは放置しといていい。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,47,925,Van,The food oughta help us take our mind off that jackass.,The food oughta help us take our mind off<br/>that jackass.,ヴァン,そろそろ７時だ。 俺たちは夕食にするぞ。,そろそろ７時だ。<br/>俺たちは夕食にするぞ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,47,926,Van,"He's probably drinkin' himself under the table as we speak, but we can just ignore him.","He's probably drinkin' himself under the table as we<br/>speak, but we can just ignore him.",ヴァン,下でヤツが飲んでそうだが構うもんか。,下でヤツが飲んでそうだが構うもんか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,47,927,Van,I'll treat you all to some ice cream galettes with caramel sauce. A dessert a day keeps the bastards at bay.,I'll treat you all to some ice cream galettes with<br/>caramel sauce. A dessert a day keeps the bastards<br/>at bay.,ヴァン,厄払いにキャラメルソースがけの アイスクリームガレットも付けてやる！,厄払いにキャラメルソースがけの<br/>アイスクリームガレットも付けてやる！,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,48,928,,Earned,Earned,,ＳＰが上がった。,ＳＰが<C2><C0>上がった。,,
t0000,49,929,,"September 7th, 8:02PM","September 7th, 8:02PM",,９月７日　２０：０２,９月７日　２０：０２,,
t0000,49,930,Agnes,The food was wonderful...but I think I would've enjoyed it more if I wasn't so uneasy.,The food was wonderful...but I think I would've<br/>enjoyed it more if I wasn't so uneasy.,アニエス,……美味しかったですけど ちょっとだけ緊張しましたね。,……美味しかったですけど<br/>ちょっとだけ緊張しましたね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,49,931,Ferry,I just zeroed in on my food and put everything else out of my mind.,I just zeroed in on my food and put everything else<br/>out of my mind.,フェリ,その……わたしは美味しくて 食べるのに夢中になっちゃいました。,その……わたしは美味しくて<br/>食べるのに夢中になっちゃいました。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,49,932,Ferry,"Which is, uh, probably not something a Kruga warrior should be bragging about.","Which is, uh, probably not something a Kruga<br/>warrior should be bragging about.",フェリ,クルガの戦士としてまだまだです。,クルガの戦士としてまだまだです。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,49,933,Agnes,"Well, I'm sure the chef would be thrilled that you enjoyed their cooking so much.","Well, I'm sure the chef would be thrilled that you<br/>enjoyed their cooking so much.",アニエス,あはは……折角の料理ですし 何よりですよ、フェリちゃん。,あはは……折角の料理ですし<br/>何よりですよ、フェリちゃん。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,49,934,Van,Nothin' wrong with getting the most out of your meals. Eating good food is one of life's finest pleasures.,Nothin' wrong with getting the most out of<br/>your meals. Eating good food is one of life's<br/>finest pleasures.,ヴァン,喰えるときに喰って楽しむ。 それが人生の秘訣ってヤツだ。,喰えるときに喰って楽しむ。<br/>それが人生の秘訣ってヤツだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,49,935,Van,Those galettes were out of this world.,Those galettes were out of this world.,ヴァン,デザートガレットも絶品だったぜ。,デザートガレットも絶品だったぜ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,49,936,Van,"Anyway, now that we've all calmed down, we should get back to business.","Anyway, now that we've all calmed down, we should<br/>get back to business.",ヴァン,《痩せ狼》とあの若造はともかく、 足りないピースを集める必要がある。,《痩せ狼》とあの若造はともかく、<br/>足りないピースを集める必要がある。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,49,937,Van,So we know that Aida's shown up at night multiple times.,So we know that Aida's shown up at night<br/>multiple times.,ヴァン,手がかりは“夜”── 《火喰鳥》が現れたタイミングだ。,手がかりは“夜”──<br/>《火喰鳥》が現れたタイミングだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,49,938,Van,"This is a prime opportunity to ask people about that. Heck, if we're lucky, we might run into the woman herself.","This is a prime opportunity to ask people about that.<br/>Heck, if we're lucky, we might run into the<br/>woman herself.",ヴァン,……ひょっとしたら 本人が現れるかもしれねぇしな。,……ひょっとしたら<br/>本人が現れるかもしれねぇしな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,49,939,Ferry,That'd be great!,That'd be great!,フェリ,はいっ……！,はいっ……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,49,940,Agnes,"I imagine most people have gone home, but there's sure to be a few who are out and about.","I imagine most people have gone home, but there's<br/>sure to be a few who are out and about.",アニエス,もう帰宅された方も いらっしゃると思いますけど……,もう帰宅された方も<br/>いらっしゃると思いますけど……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,49,941,Agnes,Both the residents and the visitors might have some useful information for us.,Both the residents and the visitors might have some<br/>useful information for us.,アニエス,改めて村の人や滞在客から 話を聞くべきかもしれませんね。,改めて村の人や滞在客から<br/>話を聞くべきかもしれませんね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,50,942,Van,...,...,ヴァン,……………………………,……………………………,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,943,Ferry,Wow! That's one cool-looking machine. Is it a vehicle?,Wow! That's one cool-looking machine. Is it<br/>a vehicle?,フェリ,わぁ……凄そうな機械ですね。 乗り物、なんでしょうか？,わぁ……凄そうな機械ですね。<br/>乗り物、なんでしょうか？,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,50,944,Agnes,"Yes, this is called an orbal bike. It's kind of like a bicycle that's powered by orbal energy.","Yes, this is called an orbal bike. It's kind of like a<br/>bicycle that's powered by orbal energy.",アニエス,ええ、導力バイク── 自転車に似た導力器（オーブメント）ですよね。,ええ、導力バイク──<br/>自転車に似た導力器（オーブメント）ですよね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,50,945,Van,Surprised you knew that much.,Surprised you knew that much.,ヴァン,……ああ、よく知ってるな。,……ああ、よく知ってるな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,946,Van,"They first became a thing in the Empire three years ago, but Verne had been looking into the idea around then, too.","They first became a thing in the Empire three years<br/>ago, but Verne had been looking into the idea around<br/>then, too.",ヴァン,３年前、帝国で実用化されたんだが、 ヴェルヌも研究していたらしくてな。,３年前、帝国で実用化されたんだが、<br/>ヴェルヌも研究していたらしくてな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,947,Van,"A year after that, the four big manufacturers here started flooding the market with 'em.","A year after that, the four big manufacturers here<br/>started flooding the market with 'em.",ヴァン,翌年、四大ライセンシーから 競うように色んなタイプが発売された。,翌年、四大ライセンシーから<br/>競うように色んなタイプが発売された。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,948,Van,"This bad boy is Red Star's largest bike—and it's fast as hell. Top speed's 2,300 selge an hour.","This bad boy is Red Star's largest bike—and it's fast<br/>as hell. Top speed's 2,300 selge an hour.",ヴァン,こいつはレッドスターの大型バイク…… 時速2300セルジュを叩き出すモンスターだ。,こいつはレッドスターの大型バイク……<br/>時速2300セルジュを叩き出すモンスターだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,949,Van,I'm gonna go out on a limb and guess this thing belongs to the Direwolf.,I'm gonna go out on a limb and guess this thing<br/>belongs to the Direwolf.,ヴァン,多分──というか間違いなく、 《痩せ狼》が乗ってきたんだろう。,多分──というか間違いなく、<br/>《痩せ狼》が乗ってきたんだろう。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,950,Agnes,I think you're right on the money.,I think you're right on the money.,アニエス,なるほど…… いかにもそんな雰囲気ですね。,なるほど……<br/>いかにもそんな雰囲気ですね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,50,951,Ferry,You'd have to be pretty tall to ride it.,You'd have to be pretty tall to ride it.,フェリ,これだけ大型の乗り物、 背が高くないと無理そうです。,これだけ大型の乗り物、<br/>背が高くないと無理そうです。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,50,952,Van,"This model just hit the market, so it probably had a hefty price tag. Definitely heftier than my truck's.","This model just hit the market, so it probably had a<br/>hefty price tag. Definitely heftier than my truck's.",ヴァン,出たばかりの新モデルだから ピックアップ以上の値段のハズだ。,出たばかりの新モデルだから<br/>ピックアップ以上の値段のハズだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,953,Van,Figures that a filthy Enforcer would be rolling in mira.,Figures that a filthy Enforcer would be rolling<br/>in mira.,ヴァン,さすが《執行者》、 ミラには困ってなさそうだなぁ～。,さすが《執行者》、<br/>ミラには困ってなさそうだなぁ～。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,954,Van,It's just not fair. He doesn't deserve a sweet ride after what he did to MY ride.,It's just not fair. He doesn't deserve a sweet ride after<br/>what he did to MY ride.,ヴァン,……俺の愛車を あんな目に遭わせといてよぉ～……,……俺の愛車を<br/>あんな目に遭わせといてよぉ～……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,955,Ferry,I...feel like I'm missing something.,I...feel like I'm missing something.,フェリ,え、えと……,え、えと……,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,50,956,Agnes,What exactly happened between you two?,What exactly happened between you two?,アニエス,あんな目というのは一体……？,あんな目というのは一体……？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,50,957,Van,I'm glad you asked. Lemme give you the full rundown: it all started two and a half years ago...,I'm glad you asked. Lemme give you the full<br/>rundown: it all started two and a half years ago...,ヴァン,──よくぞ聞いた。 あれは２年半くらい前の話だ。,──よくぞ聞いた。<br/>あれは２年半くらい前の話だ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,958,Agnes,"U-Umm, wait! Could you just give us the short version plea—","U-Umm, wait! Could you just give us the short<br/>version plea—",アニエス,え、いえあの、 そんなに詳しくなくても──,え、いえあの、<br/>そんなに詳しくなくても──,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,50,959,Van,"Nope. I'm not skimpin' on any details, so buckle up.","Nope. I'm not skimpin' on any details, so buckle up.",ヴァン,いいから聞け、裏ルートで 《痩せ狼》の依頼を受けたんだ。,いいから聞け、裏ルートで<br/>《痩せ狼》の依頼を受けたんだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,960,Van,"A while back, I got a request from the Direwolf. He runs with a dangerous crowd, so I was hesitant to take it on at first.","A while back, I got a request from the Direwolf.<br/>He runs with a dangerous crowd, so I was hesitant to<br/>take it on at first.",ヴァン,“所属”も含めてヤバイ野郎だが、 依頼内容については納得できた。,“所属”も含めてヤバイ野郎だが、<br/>依頼内容については納得できた。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,961,Van,"But the job sounded simple enough, and there was someone in need of help. Figured it couldn't hurt to back him up.","But the job sounded simple enough, and there was<br/>someone in need of help. Figured it couldn't hurt to<br/>back him up.",ヴァン,何より困ってるヤツがいたから、 運転手とサポートを引き受けて……,何より困ってるヤツがいたから、<br/>運転手とサポートを引き受けて……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,962,Van,The two of us drove someplace and beat the shit outta some scumbags.,The two of us drove someplace and beat the shit outta<br/>some scumbags.,ヴァン,ゲス極まる連中を叩きのめして 無事、仕事を終えた筈だったんだ。,ゲス極まる連中を叩きのめして<br/>無事、仕事を終えた筈だったんだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,963,Van,"Then, just when I thought it was all over, they brought out the big guns: a giant Erebonian weapon.","Then, just when I thought it was all over, they<br/>brought out the big guns: a giant Erebonian weapon.",ヴァン,──だが連中はあろうことか、 帝国からの横流し兵器を繰り出してきた。,──だが連中はあろうことか、<br/>帝国からの横流し兵器を繰り出してきた。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,964,Van,It was a seven-arge tall humanoid robot that the Empire's nobles used in a war several years back. I imagine they got it off the black market.,It was a seven-arge tall humanoid robot that the<br/>Empire's nobles used in a war several years back.<br/>I imagine they got it off the black market.,ヴァン,全高７アージュ、帝国の貴族軍が 使っていた機械で動く巨大な人型だ。,全高７アージュ、帝国の貴族軍が<br/>使っていた機械で動く巨大な人型だ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,965,Van,"I knew immediately that it was way out of our league. I told the Direwolf we should fall back, but he had another bright idea...","I knew immediately that it was way out of our league.<br/>I told the Direwolf we should fall back, but he had<br/>another bright idea...",ヴァン,さすがに生身で敵う相手じゃねえ。 撤退するようアイツに言ったら──,さすがに生身で敵う相手じゃねえ。<br/>撤退するようアイツに言ったら──,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,966,Van,That freakin' bastard threw MY TRUCK at the robot!,That freakin' bastard threw MY TRUCK at<br/>the robot!,ヴァン,俺の……色々カスタムした愛車を 片手で掴んで投げ飛ばしやがった</B>。,俺の……色々カスタムした愛車を<br/><B>片手で掴んで投げ飛ばしやがった</B>。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,967,Van,"The attack did the job, of course. He was able to finish it off barehanded after that.","The attack did the job, of course. He was able to<br/>finish it off barehanded after that.",ヴァン,人型は中破──後はヤツが 拳と蹴りだけでブチ壊していった。,人型は中破──後はヤツが<br/>拳と蹴りだけでブチ壊していった。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,968,Van,Too bad it came at the expense of my poor baby! He turned her into a pile of scrap metal!,Too bad it came at the expense of my poor baby!<br/>He turned her into a pile of scrap metal!,ヴァン,………俺の愛車？ 完全スクラップに決まってんだろうが。,………俺の愛車？<br/>完全スクラップに決まってんだろうが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,969,Ferry,I-I'm...sorry for your loss.,I-I'm...sorry for your loss.,フェリ,そ、その…… ……ご愁傷さまです。,そ、その……<br/>……ご愁傷さまです。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,50,970,Agnes,But we rode here in it just this morning. I'm guessing you had it fixed at some point?,But we rode here in it just this morning. I'm guessing<br/>you had it fixed at some point?,アニエス,えっと、でも無事、 直せたってことですよね……？,えっと、でも無事、<br/>直せたってことですよね……？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,50,971,Van,What? Hell no! You can't fix a car that's been chucked at a giant robot!,What? Hell no! You can't fix a car that's been<br/>chucked at a giant robot!,ヴァン,そいつは二代目だ！ 完全大破から直せるわけねーだろ！？,そいつは二代目だ！<br/>完全大破から直せるわけねーだろ！？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,972,Van,He gave me this one in a vain attempt to extend an olive branch.,He gave me this one in a vain attempt to extend an<br/>olive branch.,ヴァン,あの野郎が迷惑料とかいって 代わりの同型車を用意しただけだ！,あの野郎が迷惑料とかいって<br/>代わりの同型車を用意しただけだ！,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,973,Van,"It's the same model as my old one. The cheap asshole bought it used, but it was in decent enough condition, I guess...","It's the same model as my old one. The cheap asshole<br/>bought it used, but it was in decent enough condition,<br/>I guess...",ヴァン,中古車だが状態は良かったから そこん所は我慢するとして……,中古車だが状態は良かったから<br/>そこん所は我慢するとして……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,974,Van,"But I ain't acceptin' his apology! I poured my heart, soul, and hard-earned mira into decking my old partner out with custom parts.","But I ain't acceptin' his apology! I poured my heart,<br/>soul, and hard-earned mira into decking my old<br/>partner out with custom parts.",ヴァン,手間暇かけてカスタムした愛車を一瞬で スクラップにされた気持ちが分かるか！？,手間暇かけてカスタムした愛車を一瞬で<br/>スクラップにされた気持ちが分かるか！？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,975,Van,"I had to do it all over again, and that took me two years! TWO YEARS! That's why I'm holdin' on to this grudge till I'm six arge under.","I had to do it all over again, and that took me<br/>two years! TWO YEARS! That's why I'm holdin' on<br/>to this grudge till I'm six arge under.",ヴァン,元通りにするのに２年も掛かったし！ ……ゼッテー許さねえ………絶対にだ。,元通りにするのに２年も掛かったし！<br/>……ゼッテー許さねえ………絶対にだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,976,Ferry,Was that a car horn?,Was that a car horn?,フェリ,クラクション……？,クラクション……？,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,50,977,Van,The hell? Who'd honk their horn in the middle of the night?,The hell? Who'd honk their horn in the middle of<br/>the night?,ヴァン,こんな時間に誰か来たのか？,こんな時間に誰か来たのか？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,50,978,Agnes,That's a...strange-looking vehicle.,That's a...strange-looking vehicle.,アニエス,えっと、普通の 乗用車とは違いますよね……？,えっと、普通の<br/>乗用車とは違いますよね……？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
