gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
t1000,1,1,CHR_THIS,These settings are for checking mob placement during day/evening/night. Remove these once they are no longer needed.,These settings are for checking mob placement<br/>during day/evening/night. Remove these once they<br/>are no longer needed.,CHR_THIS,昼・夕・夜のモブ配置確認用です。 ※不要になりましたら削除をお願いいたします。,昼・夕・夜のモブ配置確認用です。<br/>※不要になりましたら削除をお願いいたします。,,
t1000,48,697,Ferry,What a view!,What a view!,フェリ,うわぁ～、キレイです！,うわぁ～、キレイです！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t1000,48,698,Agnes,"With a skyline like this, it's no wonder people call this the Dazzling City.","With a skyline like this, it's no wonder people call this<br/>the Dazzling City.",アニエス,“煌都”ラングポート、 その名に相応しい光景ですね……！,“煌都”ラングポート、<br/>その名に相応しい光景ですね……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,48,699,Van,Definitely one of this place's best features.,Definitely one of this place's best features.,ヴァン,ま、この街の醍醐味の一つだな。,ま、この街の醍醐味の一つだな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,700,Elaine,No disagreement here.,No disagreement here.,エレイン,そうね……,そうね……,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,701,Kwano Owner,Please enjoy your meal.,Please enjoy your meal.,クワノ・オーナー,それではオークレール様、 ごゆっくりお楽しみください。,それではオークレール様、<br/>ごゆっくりお楽しみください。,,
t1000,48,702,Van,"Well, ain't you the VIP? Not every day the head chef comes out to greet a guest themselves.","Well, ain't you the VIP? Not every day the head chef<br/>comes out to greet a guest themselves.",ヴァン,随分と賓客待遇じゃねぇか、 料理長が挨拶に来たくらいだし。,随分と賓客待遇じゃねぇか、<br/>料理長が挨拶に来たくらいだし。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,703,Elaine,I suppose.,I suppose.,エレイン,まあ、ね。,まあ、ね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,704,Elaine,"A while back, I helped this restaurant out of some trouble. They've been treating me like royalty ever since.","A while back, I helped this restaurant out of<br/>some trouble. They've been treating me like royalty<br/>ever since.",エレイン,以前この店のトラブルを解決した事があって それ以来恩義を感じてくれているみたい。,以前この店のトラブルを解決した事があって<br/>それ以来恩義を感じてくれているみたい。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,705,Elaine,It's been surprisingly convenient to come here since this establishment distances itself from Heiyue.,It's been surprisingly convenient to come here since<br/>this establishment distances itself from Heiyue.,エレイン,黒月とも距離を置いているらしいから 私としても助かっているわ。,黒月とも距離を置いているらしいから<br/>私としても助かっているわ。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,706,Van,"Damn. I was just jokin', but you really are Miss Popular.","Damn. I was just jokin', but you really are<br/>Miss Popular.",ヴァン,なるほどねぇ。 さすが売れっ子は違うな。,なるほどねぇ。<br/>さすが売れっ子は違うな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,707,Agnes,"So not every business in Langport aligns with Heiyue, then?","So not every business in Langport aligns with<br/>Heiyue, then?",アニエス,黒月に距離を…… そういうお店もあるんですね？,黒月に距離を……<br/>そういうお店もあるんですね？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,48,708,Elaine,"Correct. There are many other companies investing in this city, after all. People often use this restaurant as neutral ground to discuss business.","Correct. There are many other companies investing<br/>in this city, after all. People often use this restaurant<br/>as neutral ground to discuss business.",エレイン,ええ、煌都は黒月系以外の資本も多いし、 商談に使いやすい店でもあるみたい。,ええ、煌都は黒月系以外の資本も多いし、<br/>商談に使いやすい店でもあるみたい。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,709,Elaine,"Interestingly, the Eastern food served here is more akin to Longlai's cuisine than that of Langport.","Interestingly, the Eastern food served here is more<br/>akin to Longlai's cuisine than that of Langport.",エレイン,料理の系統も煌都とはちょっと違って 《龍來（ロンライ）》の流れを汲むそうね。,料理の系統も煌都とはちょっと違って<br/>《龍來（ロンライ）》の流れを汲むそうね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,710,Agnes,"'Eastern' is a rather broad term, I suppose.","'Eastern' is a rather broad term, I suppose.",アニエス,なるほど……東方系と言っても 色々あるとは聞いていましたが。,なるほど……東方系と言っても<br/>色々あるとは聞いていましたが。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,48,711,Ferry,"So, umm...","So, umm...",フェリ,えと……ところで。,えと……ところで。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t1000,48,712,Van,Let's shelve the table talk for now.,Let's shelve the table talk for now.,ヴァン,とりあえず始めるか。,とりあえず始めるか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,713,Elaine,We wouldn't want the food getting cold.,We wouldn't want the food getting cold.,エレイン,ええ、折角だし 冷めないうちに頂きましょう。,ええ、折角だし<br/>冷めないうちに頂きましょう。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,714,Agnes,Especially not a meal as lovely as this.,Especially not a meal as lovely as this.,アニエス,ふふっ、そうですね。,ふふっ、そうですね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,48,715,Ferry,Yay! Time to dig in!,Yay! Time to dig in!,フェリ,えへへ、いただきます……！,えへへ、いただきます……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t1000,48,716,Ferry,*munch* Mmm!,*munch* Mmm!,フェリ,モグモグ……ん～～っ……！,モグモグ……ん～～っ……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t1000,48,717,Agnes,"It really is delicious, isn't it?","It really is delicious, isn't it?",アニエス,あはは…… 確かに本当に美味しいですね。,あはは……<br/>確かに本当に美味しいですね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,48,718,Van,Wouldn't shock me if the chef here trained under the best in the biz back in Longlai.,Wouldn't shock me if the chef here trained under the<br/>best in the biz back in Longlai.,ヴァン,ああ、龍來の名店の 直弟子あたりがやってそうだな。,ああ、龍來の名店の<br/>直弟子あたりがやってそうだな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,719,Van,Guess we should be thankin' the famous Beauty's Blade for the hookup.,Guess we should be thankin' the famous Beauty's<br/>Blade for the hookup.,ヴァン,こんな豪華な夕食にありつけるとは 《剣の乙女》サマ万々歳だぜ。,こんな豪華な夕食にありつけるとは<br/>《剣の乙女》サマ万々歳だぜ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,720,Elaine,"*sigh* You can stop that anytime, thank you.","*sigh* You can stop that anytime, thank you.",エレイン,ふう……それは止めてちょうだい。,ふう……それは止めてちょうだい。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,721,Elaine,"Besides, I'm sure your client would be more than happy to prepare any reservation if you only asked.","Besides, I'm sure your client would be more than<br/>happy to prepare any reservation if you only asked.",エレイン,それに依頼主</B>に要求したら同じくらいの 名店に招待してくれるんじゃないかしら？,それに<B>依頼主</B>に要求したら同じくらいの<br/>名店に招待してくれるんじゃないかしら？,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,722,Elaine,Perhaps a fine meal at the Kowloon Hotel's restaurant would do?,Perhaps a fine meal at the Kowloon Hotel's<br/>restaurant would do?,エレイン,九龍ホテル</B>に入っているレストランも 絶品という評判みたいだし。,<B>九龍ホテル</B>に入っているレストランも<br/>絶品という評判みたいだし。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,723,Van,"On to us already, huh?","On to us already, huh?",ヴァン,……ったく、もう知ってんのかよ。,……ったく、もう知ってんのかよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,724,Elaine,It doesn't quite sit well with me that you have connections like this...,It doesn't quite sit well with me that you have<br/>connections like this...,エレイン,ギルドに依頼する人達でもないし、 貴方が適任ということは理解しているわ。,ギルドに依頼する人達でもないし、<br/>貴方が適任ということは理解しているわ。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,725,Elaine,"...but, given the fact they'd never come to us, you are the right man for the job.","...but, given the fact they'd never come to us, you are<br/>the right man for the job.",エレイン,感心はしないけれど。,感心はしないけれど。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,726,Van,"Expectations ain't that high, really.","Expectations ain't that high, really.",ヴァン,ま、こっちも“つなぎ”のようなもんだろ。,ま、こっちも“つなぎ”のようなもんだろ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,727,Van,We're just holdin' down the fort until Cao gets back.,We're just holdin' down the fort until Cao gets back.,ヴァン,ツァオが戻ってくるまで事態をこれ以上 悪化させないための保険ってくらいか。,ツァオが戻ってくるまで事態をこれ以上<br/>悪化させないための保険ってくらいか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,728,Elaine,"I assumed as much. Though, I'm not sure the White Orchid Dragon will be quite as successful securing the help he's after.","I assumed as much. Though, I'm not sure the White<br/>Orchid Dragon will be quite as successful securing the<br/>help he's after.",エレイン,でしょうね……でも白蘭竜方面も “切り札”本人の方が応じるかどうか。,でしょうね……でも白蘭竜方面も<br/>“切り札”本人の方が応じるかどうか。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,729,Elaine,"While that person hasn't left it behind entirely, they seem hesitant to continue the family business.","While that person hasn't left it behind entirely, they<br/>seem hesitant to continue the family business.",エレイン,“名前”は捨てていないみたいだけど 迷っているような雰囲気だったし。,“名前”は捨てていないみたいだけど<br/>迷っているような雰囲気だったし。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,730,Van,Damn. You know her?,Damn. You know her?,ヴァン,って、お前も知ってんのかよ……,って、お前も知ってんのかよ……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,731,Elaine,I could ask the same of you.,I could ask the same of you.,エレイン,貴方の方こそね。,貴方の方こそね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,732,Agnes,(This person they keep mentioning must be very well connected...),(This person they keep mentioning must be very<br/>well connected...),アニエス,（……お二人とも同じくらい   各方面に通じているみたいですね……）,（……お二人とも同じくらい<br/>  各方面に通じているみたいですね……）,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,48,733,Ferry,"Aren't you going to finish your food, Agnès?","Aren't you going to finish your food, Agnès?",フェリ,アニエスさん、食べないんですか？,アニエスさん、食べないんですか？,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t1000,48,734,Agnes,O-Of course.,O-Of course.,アニエス,い、いえっ、 美味しく頂いてますよっ？,い、いえっ、<br/>美味しく頂いてますよっ？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,48,735,Agnes,"I just wanted to say that I'm glad you're here, Elaine.","I just wanted to say that I'm glad you're here, Elaine.",アニエス,その……先ほどの件もそうですけど エレインさんが来てくれて心強いですよね！,その……先ほどの件もそうですけど<br/>エレインさんが来てくれて心強いですよね！,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,48,736,Agnes,"Not just because you saved us earlier, but for the peace of Langport in general.","Not just because you saved us earlier, but for the<br/>peace of Langport in general.",アニエス,私たちがというより、 このラングポートの平穏のためにも。,私たちがというより、<br/>このラングポートの平穏のためにも。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,48,737,Elaine,"I appreciate the thought, but don't set your expectations too high.","I appreciate the thought, but don't set your<br/>expectations too high.",エレイン,ふふ、ありがとう。 ──でもちょっと買いかぶりすぎかしら。,ふふ、ありがとう。<br/>──でもちょっと買いかぶりすぎかしら。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,738,Elaine,The government's tacitly given Heiyue complete freedom to run this city as they please.,The government's tacitly given Heiyue complete<br/>freedom to run this city as they please.,エレイン,この街は黒月が治める地…… 共和国政府もそれを半ば黙認している。,この街は黒月が治める地……<br/>共和国政府もそれを半ば黙認している。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,739,Elaine,"I can step in when the guild's code allows, but at the end of the day, the people of the Eastern Quarter are loyal to Heiyue.","I can step in when the guild's code allows, but at the<br/>end of the day, the people of the Eastern Quarter are<br/>loyal to Heiyue.",エレイン,無論、民間人の安全のためなら無理も通すわ。 でも東方人街の人たちは《黒月》の味方だしね。,無論、民間人の安全のためなら無理も通すわ。<br/>でも東方人街の人たちは《黒月》の味方だしね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,740,Elaine,Our branch here in Langport serves as an implied deterrent—nothing more.,Our branch here in Langport serves as an implied<br/>deterrent—nothing more.,エレイン,ここでの私たちは、抑止力でしかないのよ。,ここでの私たちは、抑止力でしかないのよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,741,Agnes,I see...,I see...,アニエス,エレインさん……,エレインさん……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,48,742,Van,Yet Calvard's favorite bracer made her way out here regardless.,Yet Calvard's favorite bracer made her way out<br/>here regardless.,ヴァン,にも関わらず首都総支部のエースである お前がここまで出張ってきた──,にも関わらず首都総支部のエースである<br/>お前がここまで出張ってきた──,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,743,Van,"It's about Almata, yeah?","It's about Almata, yeah?",ヴァン,やはり《アルマータ》相手だからか。,やはり《アルマータ》相手だからか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,744,Elaine,Exactly.,Exactly.,エレイン,ええ──その通りよ。,ええ──その通りよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,745,Elaine,"Ordinarily, the guild only intervenes when civilian well-being is directly threatened.","Ordinarily, the guild only intervenes when civilian<br/>well-being is directly threatened.",エレイン,本来、民間人の安全が脅かされない限り、 ギルドは裏勢力同士の争いには干渉しない。,本来、民間人の安全が脅かされない限り、<br/>ギルドは裏勢力同士の争いには干渉しない。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,746,Elaine,"There are cases where we can act preemptively, but people know where our line is and how to avoid crossing it.","There are cases where we can act preemptively, but<br/>people know where our line is and how to avoid<br/>crossing it.",エレイン,例外も多いけど、各勢力もその一線を 越えないように暗闘することが多いの。,例外も多いけど、各勢力もその一線を<br/>越えないように暗闘することが多いの。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,747,Ferry,I've heard the warriors of my corps talk about that before.,I've heard the warriors of my corps talk about<br/>that before.,フェリ,はい……戦士団も そこは気をつけているみたいです。,はい……戦士団も<br/>そこは気をつけているみたいです。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t1000,48,748,Elaine,"Conflicted as I am about a girl your age saying that, I'll put it aside for now.","Conflicted as I am about a girl your age saying that,<br/>I'll put it aside for now.",エレイン,ふふ、そう……貴女のような女の子に 言われるのもちょっと複雑だけど。,ふふ、そう……貴女のような女の子に<br/>言われるのもちょっと複雑だけど。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,749,Elaine,"All was as usual until a few years ago, when a new organization demonstrated a total disregard for that line.","All was as usual until a few years ago, when a new<br/>organization demonstrated a total disregard for<br/>that line.",エレイン,──話を戻すけど、その一線を平気で 踏みにじる組織が数年前に現れた。,──話を戻すけど、その一線を平気で<br/>踏みにじる組織が数年前に現れた。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,750,Elaine,I'm sure you can guess who by now.,I'm sure you can guess who by now.,エレイン,それが──,それが──,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,751,Agnes,Almata...,Almata...,アニエス,《アルマータ》、ですか……,《アルマータ》、ですか……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,48,752,Elaine,"Until recently, Heiyue was the undisputed leader of Calvard's criminal underbelly.","Until recently, Heiyue was the undisputed leader of<br/>Calvard's criminal underbelly.",エレイン,聞いていると思うけど、これまで 共和国の裏社会は黒月が一強だった。,聞いていると思うけど、これまで<br/>共和国の裏社会は黒月が一強だった。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,753,Elaine,"Almata was just one of many mid-sized, non-Eastern mafias.","Almata was just one of many mid-sized,<br/>non-Eastern mafias.",エレイン,そんな中、アルマータも中規模程度の 白人系マフィアの一つに過ぎなかったの。,そんな中、アルマータも中規模程度の<br/>白人系マフィアの一つに過ぎなかったの。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,754,Elaine,"However, things began to change eight years ago when their former leader, Enrique, made a critical mistake.","However, things began to change eight years ago<br/>when their former leader, Enrique, made a<br/>critical mistake.",エレイン,分岐点となったのは８年前──ボスだった エンリケという男が裏社会で下手を打ったことよ。,分岐点となったのは８年前──ボスだった<br/>エンリケという男が裏社会で下手を打ったことよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,755,Elaine,"I imagine you've heard all this in far greater detail from some of your friends, though.","I imagine you've heard all this in far greater detail<br/>from some of your friends, though.",エレイン,……そのあたりの事情は、 貴方のお友達の方が詳しそうだけど。,……そのあたりの事情は、<br/>貴方のお友達の方が詳しそうだけど。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,756,Van,"Bits and pieces. It's hearsay, anyway.","Bits and pieces. It's hearsay, anyway.",ヴァン,らしいな。 俺も又聞きしたくらいだが。,らしいな。<br/>俺も又聞きしたくらいだが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,757,Elaine,Almata's underboss at the time took it upon himself to 'purge' Enrique and seize control of the organization.,Almata's underboss at the time took it upon himself<br/>to 'purge' Enrique and seize control of<br/>the organization.,エレイン,そしてそのエンリケを粛正する形で 組織を掌握したのが、当時の若頭……,そしてそのエンリケを粛正する形で<br/>組織を掌握したのが、当時の若頭……,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,758,Elaine,His name is Gerard Dantès.,His name is Gerard Dantès.,エレイン,ジェラール・ダンテス──現アルマータのボスよ。,ジェラール・ダンテス──現アルマータのボスよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,759,Agnes,...,...,アニエス,……………………,……………………,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,48,760,Ferry,So that's what happened.,So that's what happened.,フェリ,……その人が………,……その人が………,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t1000,48,761,Van,"Only ever heard his name, but the guy's gotta be pretty crazy, right?","Only ever heard his name, but the guy's gotta be<br/>pretty crazy, right?",ヴァン,……名前だけは聞いてるが そこまでヤバいヤツなのか？,……名前だけは聞いてるが<br/>そこまでヤバいヤツなのか？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,762,Elaine,He's certainly proven himself capable. Almata's standing has skyrocketed in the years since he took control.,He's certainly proven himself capable.<br/>Almata's standing has skyrocketed in the years since<br/>he took control.,エレイン,たった数年で組織の規模を 何十倍にも拡大させた手腕……,たった数年で組織の規模を<br/>何十倍にも拡大させた手腕……,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,763,Elaine,His charisma is enough to bring even the most hardened criminals into his fold.,His charisma is enough to bring even the most<br/>hardened criminals into his fold.,エレイン,最高ランクの“裏”の使い手たちを 部下として従わせているカリスマ性。,最高ランクの“裏”の使い手たちを<br/>部下として従わせているカリスマ性。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,764,Elaine,"And for as exceptionally strong as his sword arm is, it's his relentless devotion to his cause that's truly terrifying.","And for as exceptionally strong as his sword arm is,<br/>it's his relentless devotion to his cause that's<br/>truly terrifying.",エレイン,そして本人の圧倒的な実力と 何よりもあの異常な精神性………,そして本人の圧倒的な実力と<br/>何よりもあの異常な精神性………,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,765,Van,Hold up. Have you met this guy or somethin'?,Hold up. Have you met this guy or somethin'?,ヴァン,……？　まるで実際に 会ったことがあるような口ぶりだな。,……？　まるで実際に<br/>会ったことがあるような口ぶりだな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,766,Elaine,"I have. He didn't identify himself, and I couldn't quite see him because of his active camouflage...","I have. He didn't identify himself, and I couldn't<br/>quite see him because of his active camouflage...",エレイン,一度だけ──本人は名乗っていない上に 姿は光学迷彩でよく見えなかったけれど。,一度だけ──本人は名乗っていない上に<br/>姿は光学迷彩でよく見えなかったけれど。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,767,Elaine,...but I have no doubts that it was him.,...but I have no doubts that it was him.,エレイン,ジェラール本人と思しき人物と遭遇して やり合ったことがあるわ。,ジェラール本人と思しき人物と遭遇して<br/>やり合ったことがあるわ。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,768,Elaine,"If I'd only been able to apprehend him then, I could have prevented all that Almata's done since.","If I'd only been able to apprehend him then, I could<br/>have prevented all that Almata's done since.",エレイン,……あの時、彼を捕らえられていれば どんなに良かったことか……,……あの時、彼を捕らえられていれば<br/>どんなに良かったことか……,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,769,Elaine,But I was utterly powerless against him.,But I was utterly powerless against him.,エレイン,でも実際には……何もできなかった。,でも実際には……何もできなかった。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,770,Elaine,Even just thinking of that fight sends a chill down my spine.,Even just thinking of that fight sends a chill down<br/>my spine.,エレイン,今思い返しても背筋が凍るほど 底の知れない男よ──あいつは。,今思い返しても背筋が凍るほど<br/>底の知れない男よ──あいつは。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,771,Van,For real?,For real?,ヴァン,お前にそこまで言わせる相手か……,お前にそこまで言わせる相手か……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,772,Elaine,I wish I was exaggerating... The guild and the police have been looking into Almata.,I wish I was exaggerating... The guild and the police<br/>have been looking into Almata.,エレイン,ええ……そしてギルドや警察は ここ数年アルマータを探り続けている。,ええ……そしてギルドや警察は<br/>ここ数年アルマータを探り続けている。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,773,Elaine,"I suspect Heiyue, the CID, and other organizations are likely doing the same.","I suspect Heiyue, the CID, and other organizations<br/>are likely doing the same.",エレイン,多分ＣＩＤも── 恐らく黒月に、他の裏の勢力なども。,多分ＣＩＤも──<br/>恐らく黒月に、他の裏の勢力なども。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,774,Elaine,"However, every attempt to probe Almata with undercover agents has ended in failure. Many bracers and police officers have lost their lives.","However, every attempt to probe Almata with<br/>undercover agents has ended in failure. Many bracers<br/>and police officers have lost their lives.",エレイン,でも内偵は悉く失敗し……犠牲になった 遊撃士や捜査官も一人や二人じゃないわ。,でも内偵は悉く失敗し……犠牲になった<br/>遊撃士や捜査官も一人や二人じゃないわ。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,775,Agnes,"Oh, dear...","Oh, dear...",アニエス,あ……,あ……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,48,776,Ferry,That's not good.,That's not good.,フェリ,……そこまで、ですか。,……そこまで、ですか。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t1000,48,777,Van,...,...,ヴァン,…………………………………,…………………………………,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,48,778,Elaine,"What we do know is that Melchior, the member you met, is not Almata's only executive.","What we do know is that Melchior, the member you<br/>met, is not Almata's only executive.",エレイン,──《Ａ》の幹部だけど、貴方たちが遭遇した “メルキオル”以外にも何人か確認されている。,──《Ａ》の幹部だけど、貴方たちが遭遇した<br/>“メルキオル”以外にも何人か確認されている。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,779,Elaine,It's highly likely some are here in Langport as we speak.,It's highly likely some are here in Langport as<br/>we speak.,エレイン,おそらく一部は煌都入りしてるでしょう。,おそらく一部は煌都入りしてるでしょう。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,780,Elaine,"I know Van can handle himself, and I can very, very reluctantly accept that you probably can, too, Feri...","I know Van can handle himself, and I can very, very<br/>reluctantly accept that you probably can, too, Feri...",エレイン,ヴァンはともかく、フェリさんも まあ百歩譲るとして──,ヴァンはともかく、フェリさんも<br/>まあ百歩譲るとして──,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,781,Elaine,"But you're where I draw the line, Agnès. 'Dangerous' hardly begins to describe the situation here.","But you're where I draw the line, Agnès.<br/>'Dangerous' hardly begins to describe the<br/>situation here.",エレイン,アニエスさん。 一般人の貴女はどう考えても危険よ。,アニエスさん。<br/>一般人の貴女はどう考えても危険よ。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,782,Elaine,Tell me: why is a student at one of the country's most prestigious schools using her precious free time working for a fixer?,Tell me: why is a student at one of the country's most<br/>prestigious schools using her precious free time<br/>working for a fixer?,エレイン,アラミスは名門──どうして多忙な 学生生活の合間にこんな事をしているの？,アラミスは名門──どうして多忙な<br/>学生生活の合間にこんな事をしているの？,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
t1000,48,783,Agnes,I-I...,I-I...,アニエス,わ、私は………,わ、私は………,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,48,784,Agnes,I'm sorry. All I can say is that I have my reasons.,I'm sorry. All I can say is that I have my reasons.,アニエス,……詳しいことを言えなくてすみません。 ですが私には、ある事情があります……,……詳しいことを言えなくてすみません。<br/>ですが私には、ある事情があります……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,48,785,Agnes,"My whole life, I've been shackled by circumstances out of my control, and forced to give up on many things as a result.","My whole life, I've been shackled by circumstances<br/>out of my control, and forced to give up on many<br/>things as a result.",アニエス,その事情は私を縛り、萎縮させ、 色々なものを諦めさせるものでしたが……,その事情は私を縛り、萎縮させ、<br/>色々なものを諦めさせるものでしたが……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
