gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
m7510,3,171,Gerard,"Nevertheless, the vast majority of their misbegotten schemes came up empty, but on occasion, they would happen upon a goldmine.","Nevertheless, the vast majority of their misbegotten<br/>schemes came up empty, but on occasion, they would<br/>happen upon a goldmine.",ジェラール,その多くは的外れだったが、 幾つか大当たり</B>も引き当てていた。,"<audio id=""v37_60039""><source src=""talk/11/v37_60039.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60039').play()"">その多くは的外れだったが、<br/>幾つか大当たり</B>も引き当てていた。</a>",,
m7510,3,172,Gerard,And their crowning achievement was finding the diabolic core that resided in the boy.,And their crowning achievement was finding the<br/>diabolic core that resided in the boy.,ジェラール,その最たるものが、こいつが生まれながらに 持っていたという“魔核（デアボリクコア）”──,"<audio id=""v37_60040""><source src=""talk/11/v37_60040.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60040').play()"">その最たるものが、こいつが生まれながらに<br/>持っていたという“魔核（デアボリクコア）”──</a>",,
m7510,3,173,Gerard,That core possessed unspeakable power. It had no place within this realm of existence. It was a forbidden fruit that was ripe for the taking...,That core possessed unspeakable power. It had no<br/>place within this realm of existence. It was a<br/>forbidden fruit that was ripe for the taking...,ジェラール,この世に存在しない筈の“魔”の因子にして “力の源”を取り出す実験だったわけだ！,"<audio id=""v37_60041""><source src=""talk/11/v37_60041.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60041').play()"">この世に存在しない筈の“魔”の因子にして<br/>“力の源”を取り出す実験だったわけだ！</a>",,
m7510,3,174,Gerard,"...so naturally, I seized it. I told them to hand it over, and they couldn't very well refuse the request of Calvardian royalty—and their high priest.","...so naturally, I seized it. I told them to hand it over,<br/>and they couldn't very well refuse the request of<br/>Calvardian royalty—and their high priest.",ジェラール,旧王家の末裔として幹部司祭だった俺は 献上されたそれを取り込むことを即断した。,"<audio id=""v37_60042""><source src=""talk/11/v37_60042.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60042').play()"">旧王家の末裔として幹部司祭だった俺は<br/>献上されたそれを取り込むことを即断した。</a>",,
m7510,3,175,Gerard,"Before that day, I had no dreams nor ambitions to speak of. I led a hollow existence.","Before that day, I had no dreams nor ambitions to<br/>speak of. I led a hollow existence.",ジェラール,王国復興などどうでもいいし、長らえるために 寄生していた教団などもっとどうでもいい……,"<audio id=""v37_60043""><source src=""talk/11/v37_60043.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60043').play()"">王国復興などどうでもいいし、長らえるために<br/>寄生していた教団などもっとどうでもいい……</a>",,
m7510,3,176,Gerard,"But the moment I laid eyes on that core, I instantly came alive. I was drawn to its radiant beauty, and I was sucked in by its blackened splendor.","But the moment I laid eyes on that core, I instantly<br/>came alive. I was drawn to its radiant beauty, and I<br/>was sucked in by its blackened splendor.",ジェラール,そんな乾いた俺を惹き付けてやまない輝きが、 その“魔核”にはあったからだ。,"<audio id=""v37_60044""><source src=""talk/11/v37_60044.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60044').play()"">そんな乾いた俺を惹き付けてやまない輝きが、<br/>その“魔核”にはあったからだ。</a>",,
m7510,3,177,Gerard,I welcomed it into my body. And then...I was reborn.,I welcomed it into my body. And then...I was reborn.,ジェラール,そして──俺は文字通り“生まれ変わった”。,"<audio id=""v37_60045""><source src=""talk/11/v37_60045.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60045').play()"">そして──俺は文字通り“生まれ変わった”。</a>",,
m7510,3,178,Gerard,"Eventually, the cult came under fire by the society, and then it was nearly annihilated by a large-scale operation led by a famous bracer.","Eventually, the cult came under fire by the society,<br/>and then it was nearly annihilated by a large-scale<br/>operation led by a famous bracer.",ジェラール,《結社》による威力偵察と Ｓ級遊撃士が指揮する教団殲滅作戦……,"<audio id=""v37_60046""><source src=""talk/11/v37_60046.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60046').play()"">《結社》による威力偵察と<br/>Ｓ級遊撃士が指揮する教団殲滅作戦……</a>",,
m7510,3,179,Gerard,But I avoided the fate that befell the cult. I escaped using my newly acquired demonic power.,But I avoided the fate that befell the cult. I escaped<br/>using my newly acquired demonic power.,ジェラール,２つの危機を、文字通り悪魔的な力で 切り抜けた俺はマフィアへと転身し──,"<audio id=""v37_60047""><source src=""talk/11/v37_60047.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60047').play()"">２つの危機を、文字通り悪魔的な力で<br/>切り抜けた俺はマフィアへと転身し──</a>",,
m7510,3,180,Gerard,"After that, I began my life anew in the mafia. I deceived Almata's witless leader with ease and put him to the sword.","After that, I began my life anew in the mafia.<br/>I deceived Almata's witless leader with ease and put<br/>him to the sword.",ジェラール,小物きわまる先代を嵌めて粛清し、 アルマータという足場を手に入れた。,"<audio id=""v37_60048""><source src=""talk/11/v37_60048.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60048').play()"">小物きわまる先代を嵌めて粛清し、<br/>アルマータという足場を手に入れた。</a>",,
m7510,3,181,Gerard,"Then I gathered minions who would do my bidding, including Melchior—who hailed from the group that was birthed by my former abode.","Then I gathered minions who would do my bidding,<br/>including Melchior—who hailed from the group that<br/>was birthed by my former abode.",ジェラール,“古巣”の後進である《庭園》から メルキオルを取り込んで手足も揃えてな。,"<audio id=""v37_60049""><source src=""talk/11/v37_60049.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60049').play()"">“古巣”の後進である《庭園》から<br/>メルキオルを取り込んで手足も揃えてな。</a>",,
m7510,3,182,Van,...,...,ヴァン,…………………………,"<audio id=""v00_60150""><source src=""talk/11/v00_60150.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60150').play()"">…………………………</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,3,183,Agnes,Van...,Van...,アニエス,……ヴァン、さん………,"<audio id=""v01_60113""><source src=""talk/11/v01_60113.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60113').play()"">……ヴァン、さん………</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7510,3,184,Lisette,I had no idea those lost seven years were filled with so much trauma...,I had no idea those lost seven years were filled with so<br/>much trauma...,リゼット,……空白の七年間にそんな事が……,"<audio id=""v04_60084""><source src=""talk/11/v04_60084.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v04_60084').play()"">……空白の七年間にそんな事が……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m7510,3,185,Judith,You had a...diabolic core inside you? What even is that?,You had a...diabolic core inside you? What even<br/>is that?,ジュディス,その“魔核”ってのが 何なのかは分からないけど……,"<audio id=""v06_60075""><source src=""talk/11/v06_60075.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_60075').play()"">その“魔核”ってのが<br/>何なのかは分からないけど……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m7510,3,186,Aaron,"You knew about this all along, didn't you?","You knew about this all along, didn't you?",アーロン,爺さん…… アンタも知ってたんだな？,"<audio id=""v03_60085""><source src=""talk/11/v03_60085.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60085').play()"">爺さん……<br/>アンタも知ってたんだな？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m7510,3,187,Bellegarde,"Yes, I did. I assisted with the operation that eradicated the cult.","Yes, I did. I assisted with the operation that<br/>eradicated the cult.",ベルガルド,うむ……教団殲滅作戦の時に “裏側”で協力していた縁でな。,"<audio id=""v07_60062""><source src=""talk/11/v07_60062.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v07_60062').play()"">うむ……教団殲滅作戦の時に<br/>“裏側”で協力していた縁でな。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>"
m7510,3,188,Bellegarde,"During the mission, I chanced upon Van, who had miraculously survived—yet lost the will to live. I then treated his physical and mental wounds.","During the mission, I chanced upon Van, who had<br/>miraculously survived—yet lost the will to live. I then<br/>treated his physical and mental wounds.",ベルガルド,心身喪失の状態で奇跡的に生き延びた ヴァンの回復に少しばかり協力し……,"<audio id=""v07_60063""><source src=""talk/11/v07_60063.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v07_60063').play()"">心身喪失の状態で奇跡的に生き延びた<br/>ヴァンの回復に少しばかり協力し……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>"
m7510,3,189,Bellegarde,"Four years later, our paths crossed once more while he was wandering aimlessly after dropping out of school.","Four years later, our paths crossed once more while he<br/>was wandering aimlessly after dropping out of<br/>school.",ベルガルド,その４年後──高等学校を退学し、 当て所なく彷徨うこやつと再会したわけだ。,"<audio id=""v07_60064""><source src=""talk/11/v07_60064.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v07_60064').play()"">その４年後──高等学校を退学し、<br/>当て所なく彷徨うこやつと再会したわけだ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>"
m7510,3,190,Van,Heh. Bet you regret bumpin' into me after all the trouble I caused you from that point on.,Heh. Bet you regret bumpin' into me after all the<br/>trouble I caused you from that point on.,ヴァン,ハハ……あの時には師父（せんせい）に 散々迷惑を掛けちまいましたね。,"<audio id=""v00_60151""><source src=""talk/11/v00_60151.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60151').play()"">ハハ……あの時には師父（せんせい）に<br/>散々迷惑を掛けちまいましたね。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,3,191,Quatre,"...You went through all that, too, Van?","...You went through all that, too, Van?",カトル,……まさか……ヴァンさんも………,"<audio id=""v05_60072""><source src=""talk/11/v05_60072.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60072').play()"">……まさか……ヴァンさんも………</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
m7510,3,192,Ferry,Huh? 'Too'?,Huh? 'Too'?,フェリ,カ、カトルさん……？,"<audio id=""v02_60079""><source src=""talk/11/v02_60079.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60079').play()"">カ、カトルさん……？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m7510,3,193,Van,"Sorry for not comin' clean about this sooner, Quatre.","Sorry for not comin' clean about this sooner, Quatre.",ヴァン,──悪いな、カトル。 詳しい話をしてやれなくて。,"<audio id=""v00_60152""><source src=""talk/11/v00_60152.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60152').play()"">──悪いな、カトル。<br/>詳しい話をしてやれなくて。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,3,194,Van,"You ain't like me, though. You picked yourself back up and started a new life.","You ain't like me, though. You picked yourself back<br/>up and started a new life.",ヴァン,だがお前は俺とは違う。 とっくに立ち直れているはずだ。,"<audio id=""v00_60153""><source src=""talk/11/v00_60153.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60153').play()"">だがお前は俺とは違う。<br/>とっくに立ち直れているはずだ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,3,195,Van,"You've even got a family. And a nice one, at that.","You've even got a family. And a nice one, at that.",ヴァン,大切な家族と巡り会ったことでな。,"<audio id=""v00_60154""><source src=""talk/11/v00_60154.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60154').play()"">大切な家族と巡り会ったことでな。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,3,196,Quatre,...,...,カトル,あ……,"<audio id=""v05_60073""><source src=""talk/11/v05_60073.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60073').play()"">あ……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
m7510,3,197,Quatre,"You're right. I've got the professor, Essy, and Yang— who have all helped me get back on my feet.","You're right. I've got the professor, Essy, and Yang—<br/>who have all helped me get back on my feet.",カトル,うん──その通りだ。 僕の家族は博士にエレ姉たち……,"<audio id=""v05_60074""><source src=""talk/11/v05_60074.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60074').play()"">うん──その通りだ。<br/>僕の家族は博士にエレ姉たち……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
m7510,3,198,Quatre,"And there are others in the institute, artisanal district, and Verne whose shoulders I can lean on. I have many people whom I treasure dearly.","And there are others in the institute, artisanal district,<br/>and Verne whose shoulders I can lean on. I have<br/>many people whom I treasure dearly.",カトル,職人街に理科大学、ヴェルヌにだって 大切な人たちが一杯いる。,"<audio id=""v05_60075""><source src=""talk/11/v05_60075.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60075').play()"">職人街に理科大学、ヴェルヌにだって<br/>大切な人たちが一杯いる。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
m7510,3,199,Quatre,But isn't that the same for you? You have many loved ones in your life who will support you however they can.,But isn't that the same for you? You have many loved<br/>ones in your life who will support you however<br/>they can.,カトル,でもそれは── ヴァンさんだって同じでしょ？,"<audio id=""v05_60076""><source src=""talk/11/v05_60076.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60076').play()"">でもそれは──<br/>ヴァンさんだって同じでしょ？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
m7510,3,200,Van,...Yeah. I'm thankful for all the people who've stuck by my side.,...Yeah. I'm thankful for all the people who've stuck<br/>by my side.,ヴァン,………ああ、そうだな。,"<audio id=""v00_60155""><source src=""talk/11/v00_60155.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60155').play()"">………ああ、そうだな。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,3,201,Van,"And I should thank you for the long-winded exposition, Dantès. Say, have you ever considered a career in film? You'd make a half-decent narrator.","And I should thank you for the long-winded<br/>exposition, Dantès. Say, have you ever considered a<br/>career in film? You'd make a half-decent narrator.",ヴァン,ご説明ありがとう──ジェラール、 あんたナレーターの才能があるぜ。,"<audio id=""v00_60156""><source src=""talk/11/v00_60156.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60156').play()"">ご説明ありがとう──ジェラール、<br/>あんたナレーターの才能があるぜ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,3,202,Van,You're lettin' those badass vocal chords go to waste. Why don't you ditch this mafia gig and shoot for a big debut on the big screen?,You're lettin' those badass vocal chords go to waste.<br/>Why don't you ditch this mafia gig and shoot for a<br/>big debut on the big screen?,ヴァン,マフィアなんざやってないで 改めてそっちでも目指したらどうだ？,"<audio id=""v00_60157""><source src=""talk/11/v00_60157.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60157').play()"">マフィアなんざやってないで<br/>改めてそっちでも目指したらどうだ？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,3,203,Van,I'll even set you up with Gotti. Who knows? Maybe you'll land yourself a starring role in a sexy romance flick with Judith.,I'll even set you up with Gotti. Who knows?<br/>Maybe you'll land yourself a starring role in a sexy<br/>romance flick with Judith.,ヴァン,ゴッチ監督の映画なんかお勧めだぜ。 ジュディスもお色気担当で出そうだし。,"<audio id=""v00_60158""><source src=""talk/11/v00_60158.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60158').play()"">ゴッチ監督の映画なんかお勧めだぜ。<br/>ジュディスもお色気担当で出そうだし。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,3,204,Judith,"Oh, HELL no!","Oh, HELL no!",ジュディス,誰が出るかあああっ！,"<audio id=""v06_60076""><source src=""talk/11/v06_60076.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_60076').play()"">誰が出るかあああっ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m7510,3,205,Gerard,Ridiculous. I can never return to an ordinary life in this world. Nor do I have any desire to.,Ridiculous. I can never return to an ordinary life in<br/>this world. Nor do I have any desire to.,ジェラール,戯れ言を……こうなった俺に この世のあらゆる生き様など無縁。,"<audio id=""v37_60050""><source src=""talk/11/v37_60050.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60050').play()"">戯れ言を……こうなった俺に<br/>この世のあらゆる生き様など無縁。</a>",,
m7510,3,206,Gerard,All I want is for this meaningless chapter of existence to draw to a close...,All I want is for this meaningless chapter of existence<br/>to draw to a close...,ジェラール,そろそろ最期の仕上げと行こうか。,"<audio id=""v37_60051""><source src=""talk/11/v37_60051.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60051').play()"">そろそろ最期の仕上げと行こうか。</a>",,
m7510,3,207,Gerard,"...and I will write its end myself. Come forth, Apeiron!","...and I will write its end myself. Come<br/>forth, Apeiron!",ジェラール,出でよ《アペイロン》── 呪われし王家が遺した聖魔の大剣よ！,"<audio id=""v37_60052""><source src=""talk/11/v37_60052.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60052').play()"">出でよ《アペイロン》──<br/>呪われし王家が遺した聖魔の大剣よ！</a>",,
m7510,3,208,Van,...!,...!,ヴァン,……！,"<audio id=""v00_60159""><source src=""talk/11/v00_60159.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60159').play()"">……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,3,209,Aaron,What the hell is that?!,What the hell is that?!,アーロン,っ……てめえ……！,"<audio id=""v03_60086""><source src=""talk/11/v03_60086.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60086').play()"">っ……てめえ……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m7510,3,210,Bellegarde,That sword is covered in ominous miasma...,That sword is covered in ominous miasma...,ベルガルド,この瘴気は……！,"<audio id=""v07_60065""><source src=""talk/11/v07_60065.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v07_60065').play()"">この瘴気は……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>"
m7510,3,211,Ferry,I-It's those glyphs again!,I-It's those glyphs again!,フェリ,あ、あの紋様は……！,"<audio id=""v02_60080""><source src=""talk/11/v02_60080.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60080').play()"">あ、あの紋様は……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m7510,3,212,Judith,"So you've become an undead, too.","So you've become an undead, too.",ジュディス,メルキオルと同じ“不死者”の……！,"<audio id=""v06_60077""><source src=""talk/11/v06_60077.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_60077').play()"">メルキオルと同じ“不死者”の……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m7510,3,213,Lisette,That can only mean one thing: you definitely perished that day in the palace.,That can only mean one thing: you definitely<br/>perished that day in the palace.,リゼット,やはりあの時、間違いなく 亡くなっていたという事ですか……！,"<audio id=""v04_60085""><source src=""talk/11/v04_60085.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v04_60085').play()"">やはりあの時、間違いなく<br/>亡くなっていたという事ですか……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m7510,3,214,Demon Jellal,"Indeed. And of course, this is not the Empire's curse at work.","Indeed. And of course, this is not the Empire's curse<br/>at work.",魔人ジェラール,クク──ああ、帝国の呪いじゃないが。,"<audio id=""v37_60053""><source src=""talk/11/v37_60053.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60053').play()"">クク──ああ、帝国の呪いじゃないが。</a>",,
m7510,3,215,Demon Jellal,"In order to unleash the full breadth of the diabolic core's power, I had to cast aside the shackles of mortality. So I put my plan into motion.","In order to unleash the full breadth of the diabolic<br/>core's power, I had to cast aside the shackles<br/>of mortality. So I put my plan into motion.",魔人ジェラール,取り込んだ魔核を真に解放するには “生の枷”を外す必要があったのでな。,"<audio id=""v37_60054""><source src=""talk/11/v37_60054.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60054').play()"">取り込んだ魔核を真に解放するには<br/>“生の枷”を外す必要があったのでな。</a>",,
m7510,3,216,Demon Jellal,"First, I burned Creil to the ground so that I could set the stage for the game in Oración. That village made for the perfect sacrificial lamb.","First, I burned Creil to the ground so that I could set<br/>the stage for the game in Oración. That village made<br/>for the perfect sacrificial lamb.",魔人ジェラール,そのために俺はクレイユを贄とし、 オラシオンという“舞台”を整えた。,"<audio id=""v37_60055""><source src=""talk/11/v37_60055.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60055').play()"">そのために俺はクレイユを贄とし、<br/>オラシオンという“舞台”を整えた。</a>",,
m7510,3,217,Demon Jellal,"And like a lamb to the slaughter, you, Arkride—the owner of this core—heard my call, followed me into the city, and plunged your sword into my chest.","And like a lamb to the slaughter, you, Arkride—the<br/>owner of this core—heard my call, followed me into<br/>the city, and plunged your sword into my chest.",魔人ジェラール,全てはアークライド、“魔核”の 元の持ち主であるお前の手に掛かり──,"<audio id=""v37_60056""><source src=""talk/11/v37_60056.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60056').play()"">全てはアークライド、“魔核”の<br/>元の持ち主であるお前の手に掛かり──</a>",,
m7510,3,218,Demon Jellal,"Thanks to you, I have been reborn as an undead, and now I wield the power to use the Genesis to unfurl Pandemonium throughout the land!","Thanks to you, I have been reborn as an undead, and<br/>now I wield the power to use the Genesis to unfurl<br/>Pandemonium throughout the land!",魔人ジェラール,不死者となって汎魔化を齎す“力”を ゲネシスを通じてこの地で振るうために！,"<audio id=""v37_60057""><source src=""talk/11/v37_60057.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60057').play()"">不死者となって汎魔化を齎す“力”を<br/>ゲネシスを通じてこの地で振るうために！</a>",,
m7510,3,219,Ferry,H-How could you?! People's lives aren't just toys for you to play around with!,H-How could you?! People's lives aren't just toys for<br/>you to play around with!,フェリ,ふ、ふざけないでくださいっ！ 勝手なことばかりっ──！,"<audio id=""v02_60081""><source src=""talk/11/v02_60081.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60081').play()"">ふ、ふざけないでくださいっ！<br/>勝手なことばかりっ──！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m7510,3,220,Agnes,"You... You killed all those people and crushed their hopes and dreams for such a stupid, selfish reason?!","You... You killed all those people and crushed their<br/>hopes and dreams for such a stupid, selfish reason?!",アニエス,そんな……そんな事のために 多くの命と想いを踏みにじって……,"<audio id=""v01_60114""><source src=""talk/11/v01_60114.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60114').play()"">そんな……そんな事のために<br/>多くの命と想いを踏みにじって……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7510,3,221,Judith,"I thought Melchior was the lowest of the low, but clearly, I was wrong!","I thought Melchior was the lowest of the low, but<br/>clearly, I was wrong!",ジュディス,メルキオルとは違う意味で…… ……やっぱアンタも最悪だわ……！,"<audio id=""v06_60078""><source src=""talk/11/v06_60078.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_60078').play()"">メルキオルとは違う意味で……<br/>……やっぱアンタも最悪だわ……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m7510,3,222,Van,"...I'm sorry, Dantès.","...I'm sorry, Dantès.",ヴァン,──すまねえな。 ジェラール・ダンテス。,"<audio id=""v00_60160""><source src=""talk/11/v00_60160.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60160').play()"">──すまねえな。<br/>ジェラール・ダンテス。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,3,223,Demon Jellal,...What?,...What?,魔人ジェラール,……………………ア？,"<audio id=""v37_60058""><source src=""talk/11/v37_60058.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60058').play()"">……………………ア？</a>",,
m7510,3,224,Van,I'm guessin' you weren't always quite this twisted.,I'm guessin' you weren't always quite this twisted.,ヴァン,多分、元々のアンタは そこまで歪んじゃいなかったんだろう。,"<audio id=""v00_60161""><source src=""talk/11/v00_60161.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60161').play()"">多分、元々のアンタは<br/>そこまで歪んじゃいなかったんだろう。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,3,225,Van,"You lived a life bound by your birth, and after that, you were forced to rely on a cult of lunatics—who you wanted nothing to do with.","You lived a life bound by your birth, and after that,<br/>you were forced to rely on a cult of lunatics—who you<br/>wanted nothing to do with.",ヴァン,滅びた王家のしがらみに囚われ 意に染まぬ狂気の教団に頼って……,"<audio id=""v00_60162""><source src=""talk/11/v00_60162.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60162').play()"">滅びた王家のしがらみに囚われ<br/>意に染まぬ狂気の教団に頼って……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
